"Catalog","OSDVersion","OSDStatus","UpdateOS","UpdateBuild","UpdateArch","UpdateGroup","CreationDate","KBNumber","FileKBNumber","Title","UpdateId","LegacyName","Type","FileName","Size","CompanyTitles","ProductFamilyTitles","Category","UpdateClassificationTitle","MsrcSeverity","SecurityBulletins","UpdateType","PublicationState","HasLicenseAgreement","RequiresLicenseAgreementAcceptance","State","IsLatestRevision","HasEarlierRevision","IsBeta","HasStaleUpdateApprovals","IsApproved","IsDeclined","HasSupersededUpdates","IsSuperseded","IsWsusInfrastructureUpdate","IsEditable","UpdateSource","AdditionalInformationUrls","Description","ReleaseNotes","FileUri","OriginUri","Hash","AdditionalHash","OSDCore","OSDWinPE","OSDGuid","PartitionKey","RowKey"
"Office 2016 32-Bit","24.2.13.1","","","","x86","","4/5/2016 5:00:00 PM","3114903","","Update for Microsoft Office 2016 (KB3114903) 32-Bit Edition","bd8b6b14-95ac-4b7c-b209-82a22de6ef7a","","SelfContained","fonts-x-none.cab","30216152","Microsoft","Office","Office 2016","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","False","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/3114903","Microsoft has released an update for Microsoft Office 2016 32-Bit Edition. This update provides the latest fixes to Microsoft Office 2016 32-Bit Edition. Additionally, this update contains stability and performance improvements.","","http://download.windowsupdate.com/d/msdownload/update/software/crup/2016/03/fonts-x-none_3deaf659f72e05f072cc6bf5cfa336ace9bca3aa.cab","http://download.windowsupdate.com/d/msdownload/update/software/crup/2016/03/fonts-x-none_3deaf659f72e05f072cc6bf5cfa336ace9bca3aa.cab","61 234 246 89 247 46 5 240 114 204 107 245 207 163 54 172 233 188 163 170","110 127 112 125 63 201 152 174 171 100 90 47 8 201 157 48 154 50 199 243 184 153 216 128 97 243 126 192 69 220 21 115","","","39101eaa-8207-4b33-85be-3b2d86fb9c3d","Office 2016","39101eaa-8207-4b33-85be-3b2d86fb9c3d"
"Office 2016 64-Bit","24.2.13.1","","","","x64","","4/5/2016 5:00:00 PM","3114903","","Update for Microsoft Office 2016 (KB3114903) 64-Bit Edition","bda34cf7-270e-41ad-bbd8-7fb785c31936","","SelfContained","fonts-x-none.cab","30215980","Microsoft","Office","Office 2016","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","False","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/3114903","Microsoft has released an update for Microsoft Office 2016 64-Bit Edition. This update provides the latest fixes to Microsoft Office 2016 64-Bit Edition. Additionally, this update contains stability and performance improvements.","","http://download.windowsupdate.com/d/msdownload/update/software/crup/2016/03/fonts-x-none_5fe61406d79128be22ab102e18176ebb74383d44.cab","http://download.windowsupdate.com/d/msdownload/update/software/crup/2016/03/fonts-x-none_5fe61406d79128be22ab102e18176ebb74383d44.cab","95 230 20 6 215 145 40 190 34 171 16 46 24 23 110 187 116 56 61 68","224 62 36 43 0 47 168 162 66 122 182 108 180 5 153 200 232 41 149 222 116 81 97 141 188 146 187 8 142 181 90 178","","","d1aa0da2-d4be-430d-a059-97301b3e6718","Office 2016","d1aa0da2-d4be-430d-a059-97301b3e6718"
"Office 2016 32-Bit","24.2.13.1","","","","x86","","6/7/2016 5:00:00 PM","3115081","","Update for Microsoft Office 2016 (KB3115081) 32-Bit Edition","3c3d031e-6eb3-4d7a-9e8d-8e7d8cc3ade3","","SelfContained","policytips-x-none.cab","197694","Microsoft","Office","Office 2016","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/3115081","Microsoft has released an update for Microsoft Office 2016 32-Bit Edition. This update provides the latest fixes to Microsoft Office 2016 32-Bit Edition. Additionally, this update contains stability and performance improvements.","","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/06/policytips-x-none_5896bb88bda32f84f70bf4abf804b58124c78dd6.cab","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/06/policytips-x-none_5896bb88bda32f84f70bf4abf804b58124c78dd6.cab","88 150 187 136 189 163 47 132 247 11 244 171 248 4 181 129 36 199 141 214","146 39 114 80 117 184 97 249 57 1 22 77 243 202 84 190 170 95 231 65 145 255 106 169 49 247 223 222 240 78 13 253","","","b06266c9-258d-45a1-80e1-818bdf39e7f1","Office 2016","b06266c9-258d-45a1-80e1-818bdf39e7f1"
"Office 2016 64-Bit","24.2.13.1","","","","x64","","6/7/2016 5:00:00 PM","3115081","","Update for Microsoft Office 2016 (KB3115081) 64-Bit Edition","ffcfd234-0f31-44d3-826c-ed7c18378dc3","","SelfContained","policytips-x-none.cab","245868","Microsoft","Office","Office 2016","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/3115081","Microsoft has released an update for Microsoft Office 2016 64-Bit Edition. This update provides the latest fixes to Microsoft Office 2016 64-Bit Edition. Additionally, this update contains stability and performance improvements.","","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/06/policytips-x-none_b05c6fc81cdf8611681f43b50d6f92abc095328c.cab","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/06/policytips-x-none_b05c6fc81cdf8611681f43b50d6f92abc095328c.cab","176 92 111 200 28 223 134 17 104 31 67 181 13 111 146 171 192 149 50 140","166 87 8 15 84 231 251 201 1 117 192 159 149 180 190 171 47 20 18 1 153 66 142 77 93 70 146 209 51 243 138 5","","","1761491a-df48-414a-a1c1-9dc1636fa219","Office 2016","1761491a-df48-414a-a1c1-9dc1636fa219"
"Office 2016 32-Bit","24.2.13.1","","","","x86","","10/4/2016 5:00:00 PM","3118262","","Update for Microsoft Office 2016 (KB3118262) 32-Bit Edition","53526bc4-f439-4955-8b8c-4dcad3b669db","","SelfContained","wxpnse-x-none.cab","287748","Microsoft","Office","Office 2016","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/3118262","Microsoft has released an update for Microsoft Office 2016 32-Bit Edition. This update provides the latest fixes to Microsoft Office 2016 32-Bit Edition. Additionally, this update contains stability and performance improvements.","","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/wxpnse-x-none_536ba955770bb9219853e58ed579840dd21cd624.cab","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/wxpnse-x-none_536ba955770bb9219853e58ed579840dd21cd624.cab","83 107 169 85 119 11 185 33 152 83 229 142 213 121 132 13 210 28 214 36","195 216 31 63 185 127 118 71 209 68 41 203 152 120 120 76 155 109 72 5 139 1 74 205 154 165 158 4 131 36 177 136","","","e3330975-085c-4e07-9b0d-56d99ed72af1","Office 2016","e3330975-085c-4e07-9b0d-56d99ed72af1"
"Office 2016 64-Bit","24.2.13.1","","","","x64","","10/4/2016 5:00:00 PM","3118262","","Update for Microsoft Office 2016 (KB3118262) 64-Bit Edition","25c10bf9-d622-4163-a1d5-164fc2f36651","","SelfContained","wxpnse-x-none.cab","330662","Microsoft","Office","Office 2016","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/3118262","Microsoft has released an update for Microsoft Office 2016 64-Bit Edition. This update provides the latest fixes to Microsoft Office 2016 64-Bit Edition. Additionally, this update contains stability and performance improvements.","","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/wxpnse-x-none_0798363103e06dcd679ffa82ee263063c62d62f0.cab","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/wxpnse-x-none_0798363103e06dcd679ffa82ee263063c62d62f0.cab","7 152 54 49 3 224 109 205 103 159 250 130 238 38 48 99 198 45 98 240","22 17 195 19 202 233 72 74 138 208 229 28 218 111 183 83 6 38 250 212 176 23 54 145 193 239 139 225 35 179 129 221","","","adcee6c3-b12f-427b-b707-faec3d0ce4fb","Office 2016","adcee6c3-b12f-427b-b707-faec3d0ce4fb"
"Office 2016 32-Bit","24.2.13.1","","","","x86","","10/4/2016 5:00:00 PM","3118263","","Update for Microsoft Office 2016 (KB3118263) 32-Bit Edition","442a29f7-87e5-4e69-b0b2-dc9eaa749a45","","SelfContained","wxpcore-x-none.cab","586194","Microsoft","Office","Office 2016","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/3118263","Microsoft has released an update for Microsoft Office 2016 32-Bit Edition. This update provides the latest fixes to Microsoft Office 2016 32-Bit Edition. Additionally, this update contains stability and performance improvements.","","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/wxpcore-x-none_0082b59ed56227b63fe871a232b43c7a4294f0aa.cab","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/wxpcore-x-none_0082b59ed56227b63fe871a232b43c7a4294f0aa.cab","0 130 181 158 213 98 39 182 63 232 113 162 50 180 60 122 66 148 240 170","102 143 15 160 248 156 63 119 32 91 65 29 100 224 167 89 109 204 140 196 171 149 98 31 37 80 132 203 103 119 4 211","","","cbb0b71a-6b60-45ec-8992-45ab325bcd38","Office 2016","cbb0b71a-6b60-45ec-8992-45ab325bcd38"
"Office 2016 64-Bit","24.2.13.1","","","","x64","","10/4/2016 5:00:00 PM","3118263","","Update for Microsoft Office 2016 (KB3118263) 64-Bit Edition","74a4f6ea-496c-4caa-8651-70d68bd8f8f1","","SelfContained","wxpcore-x-none.cab","698340","Microsoft","Office","Office 2016","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/3118263","Microsoft has released an update for Microsoft Office 2016 64-Bit Edition. This update provides the latest fixes to Microsoft Office 2016 64-Bit Edition. Additionally, this update contains stability and performance improvements.","","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/wxpcore-x-none_d9402b1a8e58200dd657c5c1c1f051309a612857.cab","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/wxpcore-x-none_d9402b1a8e58200dd657c5c1c1f051309a612857.cab","217 64 43 26 142 88 32 13 214 87 197 193 193 240 81 48 154 97 40 87","179 133 13 246 51 153 196 179 252 62 153 32 120 168 81 218 255 110 136 198 247 21 217 100 126 184 122 4 233 102 90 146","","","dfa892b6-f984-4a65-9420-f21ae8a66683","Office 2016","dfa892b6-f984-4a65-9420-f21ae8a66683"
"Office 2016 32-Bit","24.2.13.1","","","","x86","","10/4/2016 5:00:00 PM","3118264","","Update for Microsoft Office 2016 (KB3118264) 32-Bit Edition","226a6742-a97e-41c9-a806-a61784c35ca8","","SelfContained","csisyncclient-x-none.cab","91718","Microsoft","Office","Office 2016","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/3118264","Microsoft has released an update for Microsoft Office 2016 32-Bit Edition. This update provides the latest fixes to Microsoft Office 2016 32-Bit Edition. Additionally, this update contains stability and performance improvements.","","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/csisyncclient-x-none_51639067a2d6fb40e21e99ec40c324e88909a287.cab","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/csisyncclient-x-none_51639067a2d6fb40e21e99ec40c324e88909a287.cab","81 99 144 103 162 214 251 64 226 30 153 236 64 195 36 232 137 9 162 135","33 255 88 232 109 112 216 35 84 46 189 231 120 114 50 113 185 193 90 139 27 101 138 8 65 195 44 45 168 2 97 64","","","2647b8df-d5c4-4a14-9afd-2f1045109e33","Office 2016","2647b8df-d5c4-4a14-9afd-2f1045109e33"
"Office 2016 64-Bit","24.2.13.1","","","","x64","","10/4/2016 5:00:00 PM","3118264","","Update for Microsoft Office 2016 (KB3118264) 64-Bit Edition","839c44ab-282d-4b44-99dd-386f8da940ca","","SelfContained","csisyncclient-x-none.cab","103636","Microsoft","Office","Office 2016","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/3118264","Microsoft has released an update for Microsoft Office 2016 64-Bit Edition. This update provides the latest fixes to Microsoft Office 2016 64-Bit Edition. Additionally, this update contains stability and performance improvements.","","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/csisyncclient-x-none_8d503f9acb06e6c5a5de7abf9fdacd12233f0623.cab","http://download.windowsupdate.com/c/msdownload/update/software/crup/2016/09/csisyncclient-x-none_8d503f9acb06e6c5a5de7abf9fdacd12233f0623.cab","141 80 63 154 203 6 230 197 165 222 122 191 159 218 205 18 35 63 6 35","86 86 76 132 122 173 127 238 133 249 86 140 135 78 49 194 134 128 109 231 38 10 166 75 140 237 6 214 112 112 255 10","","","e3b3951d-a677-4ecf-a39f-e74efd37903f","Office 2016","e3b3951d-a677-4ecf-a39f-e74efd37903f"
