"Catalog","OSDVersion","OSDStatus","UpdateOS","UpdateBuild","UpdateArch","UpdateGroup","CreationDate","KBNumber","FileKBNumber","Title","UpdateId","LegacyName","Type","FileName","Size","CompanyTitles","ProductFamilyTitles","Category","UpdateClassificationTitle","MsrcSeverity","SecurityBulletins","UpdateType","PublicationState","HasLicenseAgreement","RequiresLicenseAgreementAcceptance","State","IsLatestRevision","HasEarlierRevision","IsBeta","HasStaleUpdateApprovals","IsApproved","IsDeclined","HasSupersededUpdates","IsSuperseded","IsWsusInfrastructureUpdate","IsEditable","UpdateSource","AdditionalInformationUrls","Description","ReleaseNotes","FileUri","OriginUri","Hash","AdditionalHash","OSDCore","OSDWinPE","OSDGuid","PartitionKey","RowKey"
"Windows 11 24H2","24.7.31.1","","Windows 11","24H2","x64","DotNetCU","7/9/2024 5:00:00 PM","5039894","5039894","2024-07 Cumulative Update for .NET Framework 3.5 and 4.8.1 for Windows 11 version 24H2 for x64 (KB5039894)","9a1a75c3-e1ed-462a-8caf-5f57f91424ce","KB5039894-DotNetCumulative-GE-Client-x64-Retail","SelfContained","Windows11.0-KB5039894-x64-NDP481.cab","74150618","Microsoft","Windows","Windows 11","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","False","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5039894","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2024/06/windows11.0-kb5039894-x64-ndp481_f0f3594914baee1f73d4435feb57639324d574d2.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2024/06/windows11.0-kb5039894-x64-ndp481_f0f3594914baee1f73d4435feb57639324d574d2.cab","240 243 89 73 20 186 238 31 115 212 67 95 235 87 99 147 36 213 116 210","237 184 52 121 179 134 251 109 213 131 129 168 175 117 70 228 67 88 224 65 253 111 163 71 134 185 250 107 116 244 98 121","","","adb55658-9b40-4579-858e-6109168d3027","Windows 11 24H2","adb55658-9b40-4579-858e-6109168d3027"
"Windows 11 24H2","24.7.31.1","","Windows 11","24H2","x64","DotNetCU","7/9/2024 5:00:00 PM","5041020","5039887","2024-07 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 11 for x64 (KB5041020)","ba870ba3-70e2-4d84-92f6-9c4aef94b2ee","KB5041020-DotNetCumulative-SV-Client-x64-Retail","SelfContained","Windows10.0-KB5039887-x64-NDP48.cab","75359567","Microsoft","Windows","Windows 11","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5041020","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/06/windows10.0-kb5039887-x64-ndp48_5ec8b85f7674991985e1117aa15f29e6f965eaed.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/06/windows10.0-kb5039887-x64-ndp48_5ec8b85f7674991985e1117aa15f29e6f965eaed.cab","94 200 184 95 118 116 153 25 133 225 17 122 161 95 41 230 249 101 234 237","36 245 141 124 186 31 196 157 51 234 238 244 6 150 8 60 123 120 91 243 59 29 142 235 19 84 145 25 157 174 161 94","","","df68aa17-b9c2-4e79-a2d7-8af245e18a9c","Windows 11 24H2","df68aa17-b9c2-4e79-a2d7-8af245e18a9c"
"Windows 11 24H2","24.7.31.1","","Windows 11","24H2","x64","DotNetCU","7/9/2024 5:00:00 PM","5041020","5039906","2024-07 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 11 for x64 (KB5041020)","ba870ba3-70e2-4d84-92f6-9c4aef94b2ee","KB5041020-DotNetCumulative-SV-Client-x64-Retail","SelfContained","Windows11.0-KB5039906-x64-NDP481.cab","75426748","Microsoft","Windows","Windows 11","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5041020","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/06/windows11.0-kb5039906-x64-ndp481_decdfa66ac377df672762faed3a1949a0802a069.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/06/windows11.0-kb5039906-x64-ndp481_decdfa66ac377df672762faed3a1949a0802a069.cab","222 205 250 102 172 55 125 246 114 118 47 174 211 161 148 154 8 2 160 105","50 253 206 106 104 79 54 238 185 210 249 4 149 247 243 25 48 51 80 196 37 67 69 64 42 236 131 57 173 204 152 15","","","a3c8ad9f-7a4b-4fa7-ba2a-d9ecf76852a3","Windows 11 24H2","a3c8ad9f-7a4b-4fa7-ba2a-d9ecf76852a3"
