"Catalog","OSDVersion","OSDStatus","UpdateOS","UpdateBuild","UpdateArch","UpdateGroup","CreationDate","KBNumber","FileKBNumber","Title","UpdateId","LegacyName","Type","FileName","Size","CompanyTitles","ProductFamilyTitles","Category","UpdateClassificationTitle","MsrcSeverity","SecurityBulletins","UpdateType","PublicationState","HasLicenseAgreement","RequiresLicenseAgreementAcceptance","State","IsLatestRevision","HasEarlierRevision","IsBeta","HasStaleUpdateApprovals","IsApproved","IsDeclined","HasSupersededUpdates","IsSuperseded","IsWsusInfrastructureUpdate","IsEditable","UpdateSource","AdditionalInformationUrls","Description","ReleaseNotes","FileUri","OriginUri","Hash","AdditionalHash","OSDCore","OSDWinPE","OSDGuid","PartitionKey","RowKey"
"Windows 11 22H2","23.10.10.1","","Windows 11","22H2","x64","Optional","8/9/2022 5:00:13 PM","5012170","5012170","2022-08 Security Update for Windows 11 22H2 for x64-based Systems (KB5012170)","12dda321-a84d-4072-8d6b-90875ed94c09","KB5012170-Windows1122H2-RTM-StandaloneSecurity-X64-TSL-World","SelfContained","Windows11.0-KB5012170-x64.cab","38881","Microsoft","Windows","Windows 11","Security Updates","Critical","","Software","Published","False","False","Ready","True","True","False","False","False","False","False","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5012170","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2022/08/windows11.0-kb5012170-x64_089ec54f9395ad92d60d40ef8133b852307a86c4.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2022/08/windows11.0-kb5012170-x64_089ec54f9395ad92d60d40ef8133b852307a86c4.cab","8 158 197 79 147 149 173 146 214 13 64 239 129 51 184 82 48 122 134 196","166 106 32 239 158 70 248 145 49 41 7 87 245 17 54 12 16 54 226 173 174 129 150 55 18 146 46 195 48 68 252 208","","","a185cf01-a5b8-4a89-a6d3-54f2464a6249","Windows 11 22H2","a185cf01-a5b8-4a89-a6d3-54f2464a6249"
"Windows 11 22H2","23.10.10.1","","Windows 11","22H2","x64","DotNetCU","9/12/2023 5:00:00 PM","5030181","5029926","2023-09 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 11 for x64 (KB5030181)","8ac4acd0-abfc-44c7-8878-2e0e27060916","KB5030181-DotNetCumulative-SV-Client-x64-Retail","SelfContained","Windows10.0-KB5029926-x64-NDP48.cab","68626926","Microsoft","Windows","Windows 11","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5030181","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2023/08/windows10.0-kb5029926-x64-ndp48_c680ec833930e4716046cf64cecb5be7688ccaca.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2023/08/windows10.0-kb5029926-x64-ndp48_c680ec833930e4716046cf64cecb5be7688ccaca.cab","198 128 236 131 57 48 228 113 96 70 207 100 206 203 91 231 104 140 202 202","40 43 76 110 79 4 52 173 195 172 80 114 50 4 70 78 70 29 169 82 115 172 79 28 48 55 204 60 43 76 240 25","","","26bb258d-cddc-42c9-878b-2b4ce4a5182f","Windows 11 22H2","26bb258d-cddc-42c9-878b-2b4ce4a5182f"
"Windows 11 22H2","23.10.10.1","","Windows 11","22H2","x64","DotNetCU","9/12/2023 5:00:00 PM","5030181","5029920","2023-09 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 11 for x64 (KB5030181)","8ac4acd0-abfc-44c7-8878-2e0e27060916","KB5030181-DotNetCumulative-SV-Client-x64-Retail","SelfContained","Windows11.0-KB5029920-x64-NDP481.cab","63639661","Microsoft","Windows","Windows 11","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5030181","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2023/08/windows11.0-kb5029920-x64-ndp481_b6703b7eaf92e210f03367830555b890a093a73d.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2023/08/windows11.0-kb5029920-x64-ndp481_b6703b7eaf92e210f03367830555b890a093a73d.cab","182 112 59 126 175 146 226 16 240 51 103 131 5 85 184 144 160 147 167 61","144 178 7 149 7 210 49 222 176 44 2 92 16 80 198 65 26 231 4 96 119 112 33 245 43 14 97 194 227 106 199 174","","","8d1347d8-8736-486e-b2e0-bcc5744f3cf5","Windows 11 22H2","8d1347d8-8736-486e-b2e0-bcc5744f3cf5"
"Windows 11 22H2","23.10.10.1","","Windows 11","22H2","x64","DotNetCU","9/12/2023 5:00:00 PM","5031217","5029921","2023-09 Cumulative Update for .NET Framework 3.5 and 4.8.1 for Windows 11 for x64 (KB5031217)","fa507ebb-7a30-4b88-ab8a-ad53c7fbebd7","KB5031217-DotNetCumulative-SV2-Client-x64-Retail","SelfContained","Windows11.0-KB5029921-x64-NDP481.cab","63385791","Microsoft","Windows","Windows 11","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5031217","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2023/08/windows11.0-kb5029921-x64-ndp481_3724ab08d203a6cc082cb5c97e2764be5595d661.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2023/08/windows11.0-kb5029921-x64-ndp481_3724ab08d203a6cc082cb5c97e2764be5595d661.cab","55 36 171 8 210 3 166 204 8 44 181 201 126 39 100 190 85 149 214 97","89 175 140 171 223 31 241 147 49 183 228 35 252 104 47 200 141 158 152 115 242 250 47 142 15 53 226 72 21 82 74 196","","","e8ca4e41-eba9-44da-bd2f-db31131e0958","Windows 11 22H2","e8ca4e41-eba9-44da-bd2f-db31131e0958"
"Windows 11 22H2","23.10.10.1","","Windows 11","22H2","x64","DotNetCU","10/10/2023 5:00:00 PM","5031225","5030842","2023-10 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 11 for x64 (KB5031225)","d90a64aa-4169-4738-9ed5-c84be2332f60","KB5031225-DotNetCumulative-SV-Client-x64-Retail","SelfContained","Windows10.0-KB5030842-x64-NDP48.cab","68604432","Microsoft","Windows","Windows 11","Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5031225","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/d/msdownload/update/software/updt/2023/08/windows10.0-kb5030842-x64-ndp48_c542f3bc8f9d6941a898f1946269df80cc5b7527.cab","http://download.windowsupdate.com/d/msdownload/update/software/updt/2023/08/windows10.0-kb5030842-x64-ndp48_c542f3bc8f9d6941a898f1946269df80cc5b7527.cab","197 66 243 188 143 157 105 65 168 152 241 148 98 105 223 128 204 91 117 39","27 89 130 133 191 240 62 102 110 123 1 138 207 235 219 117 137 255 247 151 120 155 91 42 11 148 51 5 77 63 71 177","","","67570a87-5df3-4184-af15-7795f2fc41ed","Windows 11 22H2","67570a87-5df3-4184-af15-7795f2fc41ed"
"Windows 11 22H2","23.10.10.1","","Windows 11","22H2","x64","DotNetCU","10/10/2023 5:00:00 PM","5031225","5030650","2023-10 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 11 for x64 (KB5031225)","d90a64aa-4169-4738-9ed5-c84be2332f60","KB5031225-DotNetCumulative-SV-Client-x64-Retail","SelfContained","Windows11.0-KB5030650-x64-NDP481.cab","63617155","Microsoft","Windows","Windows 11","Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5031225","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/d/msdownload/update/software/updt/2023/08/windows11.0-kb5030650-x64-ndp481_0f86e4bb442c706429993db0de55af000fe3e4a6.cab","http://download.windowsupdate.com/d/msdownload/update/software/updt/2023/08/windows11.0-kb5030650-x64-ndp481_0f86e4bb442c706429993db0de55af000fe3e4a6.cab","15 134 228 187 68 44 112 100 41 153 61 176 222 85 175 0 15 227 228 166","184 134 141 173 3 210 200 194 160 132 243 255 11 141 244 86 25 119 211 88 29 128 114 175 171 151 46 211 246 68 252 217","","","02eb0f13-c76a-4185-b9f1-5df0b914cc78","Windows 11 22H2","02eb0f13-c76a-4185-b9f1-5df0b914cc78"
"Windows 11 22H2","23.10.10.1","","Windows 11","22H2","x64","DotNetCU","10/10/2023 5:00:00 PM","5031323","5030651","2023-10 Cumulative Update for .NET Framework 3.5 and 4.8.1 for Windows 11 for x64 (KB5031323)","d8ebe189-1c45-4eb4-8602-d29540ca6fba","KB5031323-DotNetCumulative-SV2-Client-x64-Retail","SelfContained","Windows11.0-KB5030651-x64-NDP481.cab","63377317","Microsoft","Windows","Windows 11","Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5031323","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/c/msdownload/update/software/updt/2023/08/windows11.0-kb5030651-x64-ndp481_68f1872885dfbb9132b04253428ad9fc7bf205c1.cab","http://download.windowsupdate.com/c/msdownload/update/software/updt/2023/08/windows11.0-kb5030651-x64-ndp481_68f1872885dfbb9132b04253428ad9fc7bf205c1.cab","104 241 135 40 133 223 187 145 50 176 66 83 66 138 217 252 123 242 5 193","254 141 157 22 107 54 13 218 61 94 246 134 118 246 185 202 15 171 6 89 108 239 201 205 10 159 2 15 69 126 20 188","","","c7bd90d9-0333-4168-8de0-4b38686f81ae","Windows 11 22H2","c7bd90d9-0333-4168-8de0-4b38686f81ae"
