"Catalog","OSDVersion","OSDStatus","UpdateOS","UpdateBuild","UpdateArch","UpdateGroup","CreationDate","KBNumber","FileKBNumber","Title","UpdateId","LegacyName","Type","FileName","Size","CompanyTitles","ProductFamilyTitles","Category","UpdateClassificationTitle","MsrcSeverity","SecurityBulletins","UpdateType","PublicationState","HasLicenseAgreement","RequiresLicenseAgreementAcceptance","State","IsLatestRevision","HasEarlierRevision","IsBeta","HasStaleUpdateApprovals","IsApproved","IsDeclined","HasSupersededUpdates","IsSuperseded","IsWsusInfrastructureUpdate","IsEditable","UpdateSource","AdditionalInformationUrls","Description","ReleaseNotes","FileUri","OriginUri","Hash","AdditionalHash","OSDCore","OSDWinPE","OSDGuid","PartitionKey","RowKey"
"Windows 11 21H2","24.7.31.1","","Windows 11","21H2","x64","Optional","8/9/2022 5:00:13 PM","5012170","5012170","2022-08 Security Update for Windows 11 for x64-based Systems (KB5012170)","36cf5ff2-8923-4fd5-b0c7-1a8360c859c8","KB5012170-WindowsSV21H2-RTM-StandaloneSecurity-X64-TSL-World","SelfContained","Windows10.0-KB5012170-x64.cab","68257","Microsoft","Windows","Windows 11","Security Updates","Critical","","Software","Published","False","False","Ready","True","True","False","False","False","False","False","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5012170","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2022/08/windows10.0-kb5012170-x64_103ee6a0ee46c89f9846a7a6c877f168b0f19a4b.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2022/08/windows10.0-kb5012170-x64_103ee6a0ee46c89f9846a7a6c877f168b0f19a4b.cab","16 62 230 160 238 70 200 159 152 70 167 166 200 119 241 104 176 241 154 75","212 165 196 121 65 25 31 164 166 139 135 231 8 197 23 30 112 66 238 9 198 176 128 117 223 124 191 220 107 185 195 108","","","56bcdb7d-a447-4877-bcbf-857dcc576cda","Windows 11 21H2","56bcdb7d-a447-4877-bcbf-857dcc576cda"
"Windows 11 21H2","24.7.31.1","","Windows 11","21H2","x64","DotNetCU","7/9/2024 5:00:00 PM","5041020","5039887","2024-07 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 11 for x64 (KB5041020)","ba870ba3-70e2-4d84-92f6-9c4aef94b2ee","KB5041020-DotNetCumulative-SV-Client-x64-Retail","SelfContained","Windows10.0-KB5039887-x64-NDP48.cab","75359567","Microsoft","Windows","Windows 11","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5041020","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/06/windows10.0-kb5039887-x64-ndp48_5ec8b85f7674991985e1117aa15f29e6f965eaed.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/06/windows10.0-kb5039887-x64-ndp48_5ec8b85f7674991985e1117aa15f29e6f965eaed.cab","94 200 184 95 118 116 153 25 133 225 17 122 161 95 41 230 249 101 234 237","36 245 141 124 186 31 196 157 51 234 238 244 6 150 8 60 123 120 91 243 59 29 142 235 19 84 145 25 157 174 161 94","","","781dad88-6ecb-4d78-a498-ca5bdd902cfe","Windows 11 21H2","781dad88-6ecb-4d78-a498-ca5bdd902cfe"
"Windows 11 21H2","24.7.31.1","","Windows 11","21H2","x64","DotNetCU","7/9/2024 5:00:00 PM","5041020","5039906","2024-07 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 11 for x64 (KB5041020)","ba870ba3-70e2-4d84-92f6-9c4aef94b2ee","KB5041020-DotNetCumulative-SV-Client-x64-Retail","SelfContained","Windows11.0-KB5039906-x64-NDP481.cab","75426748","Microsoft","Windows","Windows 11","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5041020","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/06/windows11.0-kb5039906-x64-ndp481_decdfa66ac377df672762faed3a1949a0802a069.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/06/windows11.0-kb5039906-x64-ndp481_decdfa66ac377df672762faed3a1949a0802a069.cab","222 205 250 102 172 55 125 246 114 118 47 174 211 161 148 154 8 2 160 105","50 253 206 106 104 79 54 238 185 210 249 4 149 247 243 25 48 51 80 196 37 67 69 64 42 236 131 57 173 204 152 15","","","01b1a68c-52eb-4f3b-9431-1f0830bc29d8","Windows 11 21H2","01b1a68c-52eb-4f3b-9431-1f0830bc29d8"
"Windows 11 21H2","24.7.31.1","","Windows 11","21H2","x64","LCU","7/9/2024 5:00:06 PM","5040431","5040431","2024-07 Cumulative Update for Windows 11 for x64-based Systems (KB5040431)","4fffdb7f-b8d6-4f50-b94d-b5f0a610f4d9","KB5040431-WindowsSV21H2-RTM-UnifiedCumulativeSecurity-X64-TSL-World","SelfContained","Windows10.0-KB5040431-x64.cab","424423578","Microsoft","Windows","Windows 11","Security Updates","Critical","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5040431","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/07/windows10.0-kb5040431-x64_82399b5879321e1ed6c24409501f817a1c970ba0.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/07/windows10.0-kb5040431-x64_82399b5879321e1ed6c24409501f817a1c970ba0.cab","130 57 155 88 121 50 30 30 214 194 68 9 80 31 129 122 28 151 11 160","122 199 112 72 113 236 101 81 151 175 97 196 154 221 34 244 125 201 85 19 155 30 13 46 7 240 164 237 176 205 40 85","","","c4850c19-8b5f-48cd-9446-3bb46051f43e","Windows 11 21H2","c4850c19-8b5f-48cd-9446-3bb46051f43e"
