"Catalog","OSDVersion","OSDStatus","UpdateOS","UpdateBuild","UpdateArch","UpdateGroup","CreationDate","KBNumber","FileKBNumber","Title","UpdateId","LegacyName","Type","FileName","Size","CompanyTitles","ProductFamilyTitles","Category","UpdateClassificationTitle","MsrcSeverity","SecurityBulletins","UpdateType","PublicationState","HasLicenseAgreement","RequiresLicenseAgreementAcceptance","State","IsLatestRevision","HasEarlierRevision","IsBeta","HasStaleUpdateApprovals","IsApproved","IsDeclined","HasSupersededUpdates","IsSuperseded","IsWsusInfrastructureUpdate","IsEditable","UpdateSource","AdditionalInformationUrls","Description","ReleaseNotes","FileUri","OriginUri","Hash","AdditionalHash","OSDCore","OSDWinPE","OSDGuid","PartitionKey","RowKey"
"Windows Server 22H2","24.9.13.1","","Windows Server","22H2","x64","DotNetCU","7/9/2024 5:00:00 PM","5041025","5039889","2024-07 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Microsoft server operating system version 22H2 for x64 (KB5041025)","9f42929f-55fb-464e-9acf-a700682e9fe3","KB5041025-DotNetCumulative-ASZ22H2-Server-x64-Retail","SelfContained","Windows10.0-KB5039889-x64-NDP48.cab","75354062","Microsoft","Windows","Microsoft Server Operating System-22H2","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5041025","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2024/06/windows10.0-kb5039889-x64-ndp48_61da7bf22145ad69e508a994efc05947b27774ed.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2024/06/windows10.0-kb5039889-x64-ndp48_61da7bf22145ad69e508a994efc05947b27774ed.cab","97 218 123 242 33 69 173 105 229 8 169 148 239 192 89 71 178 119 116 237","203 106 122 7 110 247 113 14 186 18 89 105 113 172 236 233 73 165 234 24 171 199 107 144 91 203 58 218 116 28 117 243","","","012220cd-7d2c-43f7-ab0c-a710845b2c23","Windows Server 22H2","012220cd-7d2c-43f7-ab0c-a710845b2c23"
"Windows Server 22H2","24.9.13.1","","Windows Server","22H2","x64","DotNetCU","7/9/2024 5:00:00 PM","5041025","5039907","2024-07 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Microsoft server operating system version 22H2 for x64 (KB5041025)","9f42929f-55fb-464e-9acf-a700682e9fe3","KB5041025-DotNetCumulative-ASZ22H2-Server-x64-Retail","SelfContained","Windows10.0-KB5039907-x64-NDP481.cab","75423115","Microsoft","Windows","Microsoft Server Operating System-22H2","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5041025","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/06/windows10.0-kb5039907-x64-ndp481_51cb8413b07a85670054e94c44b4cde680ec7303.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/06/windows10.0-kb5039907-x64-ndp481_51cb8413b07a85670054e94c44b4cde680ec7303.cab","81 203 132 19 176 122 133 103 0 84 233 76 68 180 205 230 128 236 115 3","45 237 12 142 223 219 213 196 206 251 167 123 42 128 202 49 84 206 113 241 84 88 16 56 24 79 203 67 151 31 119 146","","","503dfe43-02a4-4543-8aa7-f545e6132094","Windows Server 22H2","503dfe43-02a4-4543-8aa7-f545e6132094"
"Windows Server 22H2","24.9.13.1","","Windows Server","22H2","x64","DotNetCU","8/13/2024 5:00:00 PM","5042485","5041948","2024-08 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Microsoft server operating system version 22H2 for x64 (KB5042485)","cb32758a-787c-4fec-a042-90b5a3cedc99","KB5042485-DotNetCumulative-ASZ22H2-Server-x64-Retail","SelfContained","Windows10.0-KB5041948-x64-NDP48.cab","75363684","Microsoft","Windows","Microsoft Server Operating System-22H2","Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5042485","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/d/msdownload/update/software/updt/2024/07/windows10.0-kb5041948-x64-ndp48_b1ef4d801d3e27772be916b242ec00eb10be4a33.cab","http://download.windowsupdate.com/d/msdownload/update/software/updt/2024/07/windows10.0-kb5041948-x64-ndp48_b1ef4d801d3e27772be916b242ec00eb10be4a33.cab","177 239 77 128 29 62 39 119 43 233 22 178 66 236 0 235 16 190 74 51","11 238 122 194 155 89 12 85 22 106 60 102 70 68 123 121 26 164 105 179 105 58 162 73 156 165 196 241 122 110 87 226","","","d94198ab-d3dc-458a-842e-c055fbb854b0","Windows Server 22H2","d94198ab-d3dc-458a-842e-c055fbb854b0"
"Windows Server 22H2","24.9.13.1","","Windows Server","22H2","x64","DotNetCU","8/13/2024 5:00:00 PM","5042485","5041964","2024-08 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Microsoft server operating system version 22H2 for x64 (KB5042485)","cb32758a-787c-4fec-a042-90b5a3cedc99","KB5042485-DotNetCumulative-ASZ22H2-Server-x64-Retail","SelfContained","Windows10.0-KB5041964-x64-NDP481.cab","75424097","Microsoft","Windows","Microsoft Server Operating System-22H2","Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5042485","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/d/msdownload/update/software/updt/2024/07/windows10.0-kb5041964-x64-ndp481_a513977b58fffc47bba7bc7a89606e7dc1c65dc4.cab","http://download.windowsupdate.com/d/msdownload/update/software/updt/2024/07/windows10.0-kb5041964-x64-ndp481_a513977b58fffc47bba7bc7a89606e7dc1c65dc4.cab","165 19 151 123 88 255 252 71 187 167 188 122 137 96 110 125 193 198 93 196","30 100 39 202 60 184 66 98 131 127 93 17 63 243 110 158 115 133 109 105 169 195 87 55 76 1 175 132 227 227 21 3","","","263d7e00-9c43-47e3-bb7c-27ec34a0efd9","Windows Server 22H2","263d7e00-9c43-47e3-bb7c-27ec34a0efd9"
"Windows Server 22H2","24.9.13.1","","Windows Server","22H2","x64","LCU","9/10/2024 5:00:07 PM","5042881","5042881","2024-09 Cumulative Update for Microsoft server operating system version 22H2 for x64-based Systems (KB5042881)","e3b71896-4ab1-49da-a729-887c1fef7cf6","KB5042881-ASZOS22H2-RTM-UnifiedCumulativeSecurity-X64-TSL-World","SelfContained","Windows10.0-KB5042881-x64.cab","376668446","Microsoft","Windows","Microsoft Server Operating System-22H2","Security Updates","Critical","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5042881","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/09/windows10.0-kb5042881-x64_8df3cf57ac2b0fbf0675d94984020a6168e01830.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2024/09/windows10.0-kb5042881-x64_8df3cf57ac2b0fbf0675d94984020a6168e01830.cab","141 243 207 87 172 43 15 191 6 117 217 73 132 2 10 97 104 224 24 48","221 36 73 11 11 58 169 51 216 102 23 120 159 1 106 79 173 199 101 164 18 78 25 184 222 188 164 14 158 42 156 174","","","d30128b5-1196-4085-925d-c5cf46f19f73","Windows Server 22H2","d30128b5-1196-4085-925d-c5cf46f19f73"
